Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Locks,Power_Mirrors,Power_Steering,Power_Windows,Rear_AC_Vents,Rear_Camera,Rear_seat_Entertainment,Rear_Speakers,Steering_Switches,Sun_Roof
Honda A ord Type S Advance Package  ,3400000,2008,90000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord Type S Advance Package  ,3950000,2011,62500,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord Type S Advance Package  ,3200000,2010,192500,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord Type S Advance Package  ,3550000,2010,81000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord Type S Advance Package  ,4100000,2010,77000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord Type S Advance Package  ,3450000,2012,55000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord VTi 2.4  ,,2005,123600,1,Petrol,1,1,Sedan,Grey,2400,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2005,140000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1980000,2006,86400,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,7500000,2016,65000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord VTi 2.4  ,8500000,2017,15000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda A ord VTi 2.4  ,1475000,2006,100000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1450000,2002,198000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,2100000,2005,82000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1400000,2003,114500,1,Petrol,1,1,Sedan,Blue,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,2150000,2006,122000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1650000,2005,108000,1,Petrol,1,1,Sedan,Gold,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,2265000,2005,78000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1850000,2005,143000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2005,150000,1,Petrol,1,1,Sedan,Assembly,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1750000,2005,96000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2002,160000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1500000,2003,126000,1,Petrol,1,1,Sedan,Assembly,2400,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1350000,2003,193000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1900000,2005,150000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1475000,2005,99000,1,Petrol,1,1,Sedan,Grey,2400,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1950000,2005,90000,1,Petrol,1,1,Sedan,Grey,2400,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2005,90000,1,Petrol,1,0,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2005,123788,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1800000,2005,102000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1750000,2005,68600,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1400000,2004,100000,1,Petrol,1,1,Sedan,Silver,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1675000,2005,125000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1250000,2004,96000,1,Petrol,1,1,Sedan,Grey,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1650000,2005,138000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1950000,2005,81000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1450000,2002,124000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1450000,2003,100000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1600000,2006,114000,1,Petrol,1,1,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda A ord VTi 2.4  ,1725000,2003,86000,1,Petrol,1,0,Sedan,Black,2400,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Acty  ,1025000,2013,38000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
Honda Acty  ,850000,2012,120000,0,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty  ,1055000,2012,55000,1,Petrol,0,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0
Honda Acty  ,950000,2013,70000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Honda Acty  ,1030000,2016,35000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
Honda Acty  ,1000000,2012,111024,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Acty  ,1065000,2013,37000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty  ,1270000,2014,75750,1,Petrol,0,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
Honda Acty  ,1120000,2014,37000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty  ,1050000,2014,65000,0,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Honda Acty Basegrade  ,,2013,90000,1,Petrol,1,1,Mini Van,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty Basegrade  ,1075000,2013,86100,1,Petrol,1,1,Mini Van,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,870000,2011,105000,1,Petrol,1,1,Mini Van,White,660,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
Honda Acty Basegrade  ,900000,2012,63000,1,Petrol,0,1,Mini Van,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Honda Acty Basegrade  ,912000,2016,78000,1,Petrol,0,1,Mini Van,Silver,660,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,900000,2013,100000,1,Petrol,1,1,Mini Van,White,660,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,990000,2012,96000,1,Petrol,1,1,Mini Van,White,660,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Honda Acty Basegrade  ,1030000,2011,35200,1,Petrol,1,1,Mini Van,White,660,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
Honda Acty Basegrade  ,937000,2013,69000,1,Petrol,1,1,Mini Van,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty Basegrade  ,830000,2008,138034,1,Petrol,1,1,Mini Van,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Honda Acty Basegrade  ,930000,2013,70652,1,Petrol,1,1,Mini Van,White,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,825000,2012,183000,1,Petrol,0,1,Mini Van,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Acty Basegrade  ,1050000,2015,60000,0,Petrol,0,1,Mini Van,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,1270000,2014,75750,1,Petrol,0,1,Mini Van,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
Honda Acty Basegrade  ,1180000,2014,90000,1,Petrol,0,1,Mini Van,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0
Honda Acty Basegrade  ,930000,2012,110000,1,Petrol,1,1,Mini Van,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Airwave  ,1750000,2007,149000,1,Petrol,1,1,,Silver,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Airwave M  ,,2006,118000,1,Petrol,1,1,Station Wagon,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Airwave M  ,1499000,2006,100600,1,Petrol,1,0,Station Wagon,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Airwave M S Package  ,1570000,2007,161000,1,Petrol,1,0,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Airwave ST  ,1525000,2007,188600,1,Petrol,1,0,Station Wagon,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Airwave ST  ,1800000,2008,55320,1,Petrol,1,0,Station Wagon,Silver,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Airwave ST  ,1590000,2006,175000,1,Petrol,1,0,Station Wagon,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V  ,2915000,2018,27700,1,Petrol,1,0,,White,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda BR-V  ,2825000,2017,48000,1,Petrol,1,0,,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda BR-V  ,3000000,2019,4000,1,Petrol,1,1,,Burgundy,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda BR-V  ,2950000,2017,55000,1,Petrol,1,0,,White,1500,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
Honda BR-V  ,2700000,2017,55000,1,Petrol,1,0,,White,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V  ,2950000,2019,25000,1,Petrol,0,0,,Black,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda BR-V  ,2700000,2017,81000,1,Petrol,1,1,,Silver,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2730000,2017,49000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2700000,2017,27000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2750000,2017,32000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0
Honda BR-V i-VTEC  ,2750000,2017,20000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,3120000,2019,3600,0,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2700000,2017,96000,1,Petrol,1,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2800000,2017,44615,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2850000,2017,37000,1,Petrol,1,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0
Honda BR-V i-VTEC  ,640000,2019,188000,1,Petrol,1,1,MPV,Burgundy,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0
Honda BR-V i-VTEC  ,1850000,2017,25000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2650000,2017,35000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2650000,2017,115000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2750000,2017,23000,1,Petrol,1,0,MPV,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda BR-V i-VTEC  ,2640000,2017,41000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2600000,2017,32000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2600000,2017,45000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2850000,2018,44000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,3400000,2019,3200,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2500000,2017,70000,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,1,0
Honda BR-V i-VTEC  ,2625000,2017,61000,1,Petrol,1,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2730000,2017,49000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2720000,2017,35000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2985000,2018,21200,1,Petrol,1,0,MPV,Grey,1500,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda BR-V i-VTEC  ,2640000,2017,36000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2900000,2017,4600,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2650000,2017,31000,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2700000,2017,30000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2675000,2017,43000,1,Petrol,1,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2590000,2017,40000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,3200000,2018,11063,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2600000,2017,38000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2600000,2017,90000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2525000,2017,49000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2600000,2017,60000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0
Honda BR-V i-VTEC  ,3175000,2019,14000,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2900000,2018,29809,1,Petrol,1,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2650000,2017,75000,1,Petrol,1,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC  ,2740000,2017,60000,1,Petrol,1,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2725000,2018,44000,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2575000,2019,38000,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,3015000,2018,25000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2750000,2019,23500,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2800000,2019,12000,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0
Honda BR-V i-VTEC MT  ,2580000,2018,15000,1,Petrol,0,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,3000000,2019,5000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,3050000,2019,13800,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2750000,2018,8000,1,Petrol,0,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2890000,2017,120000,1,Petrol,1,0,MPV,White,1500,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Honda BR-V i-VTEC MT  ,2900000,2019,24000,1,Petrol,0,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,1550000,2019,50000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2900000,2019,25000,1,Petrol,0,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2775000,2019,30000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2775000,2019,30000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2775000,2019,30000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2850000,2019,12000,0,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2995000,2019,12000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,3050000,2019,1700,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,3350000,2019,3500,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2850000,2019,6200,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2860000,2019,25000,1,Petrol,0,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2700000,2019,26000,0,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2800000,2018,25000,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2700000,2018,18000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2800000,2019,55000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2850000,2018,16000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2750000,2019,26000,1,Petrol,0,0,MPV,White,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2850000,2018,2800,1,Petrol,0,0,MPV,Grey,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2800000,2018,13000,1,Petrol,0,0,MPV,Silver,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC MT  ,2910000,2019,9400,1,Petrol,0,0,MPV,White,1500,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0
Honda BR-V i-VTEC MT  ,2900000,2019,21000,1,Petrol,0,0,MPV,Black,1500,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC S  ,2875000,2018,37000,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC S  ,3000000,2019,31456,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC S  ,3050000,2019,5000,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC S  ,3085000,2019,24000,1,Petrol,1,0,MPV,White,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda BR-V i-VTEC S  ,3150000,2019,9049,1,Petrol,1,0,MPV,Red,1500,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,2,1,0
Honda BR-V i-VTEC S  ,3215000,2019,16600,1,Petrol,1,0,MPV,Silver,1500,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,2,1,0
