Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Front Camera,Heated Seats,KeyLess Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear seat Entertainment,Rear Speakers,Steering Switches,Sun Roof
Mitsubishi Ek Wagon G  ,1300000,2013,107000,1,Petrol,1,1,Hatchback,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon G  ,1299000,2014,66000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1290000,2013,48000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1280000,2014,103000,1,Petrol,1,1,Hatchback,Silver,660,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1255000,2011,172000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1250000,2013,71000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1250000,2012,84000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1249000,2013,79000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1230000,2013,92500,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1225000,2013,110000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1220000,2011,94874,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1190000,2012,62000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1180000,2013,68000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1165000,2011,75000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1110000,2010,88000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1050000,2008,134000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1049000,2010,88500,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1020000,2008,55000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1010000,2012,130000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1000000,2011,82000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,1000000,2007,103000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,980000,2007,135000,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,980000,2013,136000,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,951000,2008,131500,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,950000,2007,72000,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,950000,2013,123456,1,Petrol,1,1,Hatchback,Blue,660,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,950000,2008,75000,1,Petrol,1,1,Hatchback,Blue,660,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,925000,2007,97000,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,925000,2007,98000,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,895000,2005,84568,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,850000,2007,123450,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G  ,815000,2006,219548,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1880000,2019,4000,0,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1445000,2014,45900,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1390000,2014,70000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1380000,2014,105000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1235000,2013,84000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
Mitsubishi Ek Wagon G Safety Package  ,1170000,2016,53431,1,Petrol,1,1,Hatchback,Yellow,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1750000,2017,42000,0,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1735000,2016,21000,0,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1700000,2018,2300,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1650000,2018,52000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1445000,2014,43000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1440000,2014,61000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1350000,2013,108000,1,Petrol,1,1,Hatchback,Red,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1350000,2014,57000,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1345000,2014,69000,1,Petrol,1,1,Hatchback,Navy,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1300000,2013,73000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1280000,2014,54000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon G Safety Plus Edition  ,1170000,2016,53000,1,Petrol,1,1,Hatchback,Yellow,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,1350000,2013,59000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,1070000,2012,85000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,1060000,2011,54000,1,Petrol,1,1,Hatchback,Green,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,1025000,2007,99000,1,Petrol,1,1,Hatchback,Blue,660,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,925000,2012,99000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS  ,925000,2008,92000,1,Petrol,1,1,Hatchback,Grey,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS Marble Edition  ,1199000,2011,69000,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS Marble Edition  ,1175000,2011,68000,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon GS Marble Edition  ,1100000,2007,123456,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,1215000,2012,62000,1,Petrol,1,1,Hatchback,Assembly,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,1195000,2012,70532,1,Petrol,1,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,1135000,2008,48000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,1080000,2012,55000,1,Petrol,1,1,Hatchback,Gold,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,1050000,2010,93000,1,Petrol,1,1,Hatchback,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Ek Wagon Limited  ,990000,2007,85000,1,Petrol,1,1,Hatchback,White,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,980000,2010,85000,1,Petrol,1,1,Hatchback,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,970000,2011,176000,1,Petrol,1,1,Hatchback,Pink,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,950000,2007,120000,1,Petrol,1,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon Limited  ,700000,2013,86000,1,Petrol,1,1,Hatchback,Burgundy,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M  ,1725000,2017,16520,0,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M  ,1395000,2014,43500,1,Petrol,1,1,Hatchback,Burgundy,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M  ,1300000,2013,58000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M  ,1300000,2016,61400,1,Petrol,1,1,Hatchback,Grey,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M  ,1100000,2013,111000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M e-Assist  ,1395000,2014,68000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M e-Assist  ,700000,2017,20000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M Navi Collection  ,1050000,2011,52000,1,Petrol,0,1,Hatchback,Beige,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M Navi Collection  ,895000,2012,81000,1,Petrol,0,1,Hatchback,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Ek Wagon M Navi Collection  ,875000,2011,68000,1,Petrol,0,1,Hatchback,Blue,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Galant 1.6 GLX  ,500000,1992,435713,1,Petrol,0,0,Sedan,Black,1600,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.6 GLX  ,430000,1992,298000,1,,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.6 GLX  ,400000,1992,300000,1,Petrol,0,0,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.6 GLX  ,350000,1990,120000,1,Petrol,0,0,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.6 GLX  ,200000,1991,120000,1,Petrol,0,0,Sedan,White,1600,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.8 VX  ,1200000,2005,200000,1,Petrol,0,1,Sedan,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.8 VX  ,875000,1999,100000,1,Petrol,0,0,Sedan,Beige,1800,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 1.8 VX  ,480000,1998,115248,1,Petrol,0,1,Sedan,Brown,1800,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant 2.5 VR-4  ,1700000,2004,207500,1,Petrol,1,1,Sedan,White,2500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant Base Grade 1.8  ,535000,1994,300000,1,Petrol,0,0,Sedan,Grey,1800,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant Base Grade 1.8  ,450000,1995,90000,1,Petrol,0,0,Sedan,Black,1800,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant Base Grade 1.8  ,430000,1992,298000,1,,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Galant Base Grade 1.8D  ,800000,1990,100000,1,Petrol,1,1,Sedan,White,2400,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Galant Base Grade 2.0D  ,800000,1996,160000,1,Petrol,1,1,Sedan,White,2000,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Hiace  ,3500000,2012,80000,1,Petrol,1,1,,White,2700,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Hiace  ,2500000,2013,95000,0,Petrol,1,1,,Silver,2000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Hiace  ,2350000,2008,99999,1,Petrol,1,1,,Black,2700,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Hiace  ,1400000,2013,123456,1,Petrol,0,1,,White,2400,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Hiace  ,1165000,2008,111000,1,Petrol,0,1,,White,2400,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Hiace  ,610000,1992,200000,1,Petrol,0,1,,Red,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mitsubishi Hiace  ,435000,1993,225000,1,Petrol,0,1,,White,2400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,1475000,2006,156000,1,Petrol,1,1,,White,1800,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1350000,2008,86000,1,Petrol,0,1,,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1320000,2006,133000,1,Petrol,1,1,,White,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1250000,2012,50000,1,Petrol,1,1,,White,1300,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1200000,2006,170000,1,Petrol,1,1,,Silver,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1150000,2007,180000,1,Petrol,1,1,,Silver,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1150000,2008,155000,1,Petrol,1,1,,White,1600,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,1000000,2007,215000,1,Petrol,1,1,,Silver,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,950000,2006,144000,1,Petrol,1,1,,White,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,925000,2005,105000,1,Petrol,0,0,,Maroon,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,875000,2005,180000,1,Petrol,0,1,,Silver,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,875000,2005,162705,1,Petrol,0,1,,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,870000,2005,180000,1,Petrol,0,1,,Silver,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,800000,2004,80000,1,Petrol,0,1,,Red,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,780000,2005,60000,1,Petrol,0,1,,Brown,1300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,500000,1993,100000,1,Petrol,0,0,,Black,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,500000,1995,135000,1,Petrol,0,1,,Silver,1300,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer  ,450000,1993,150000,1,Petrol,0,1,,Black,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,440000,1991,150000,1,Petrol,1,1,,Black,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,400000,1993,200000,1,Petrol,0,1,,Blue,1500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,380000,1993,150000,1,Petrol,0,0,,Blue,1600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mitsubishi Lancer  ,360000,1993,120000,1,Diesel,0,0,,White,2000,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,348000,1990,153333,1,Petrol,0,1,,White,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,330000,1991,300000,1,,0,1,,White,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer  ,325000,1994,130000,1,Petrol,0,1,,Maroon,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer  ,310000,1993,120000,1,Petrol,0,0,,White,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mitsubishi Lancer  ,275000,1990,256000,1,,0,0,,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer  ,170000,1993,200000,1,Diesel,0,0,,Blue,1600,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mitsubishi Lancer GL  ,1325000,2006,172000,1,Petrol,1,1,Sedan,Grey,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,2,0,0
Mitsubishi Lancer GL  ,1090000,2006,83000,1,Petrol,1,1,Sedan,White,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,1025000,2007,127000,1,Petrol,0,1,Sedan,White,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,1000000,2004,230000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,950000,2005,292000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,900000,2005,200000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,900000,2006,80000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,895000,2004,132000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,890000,2005,79000,1,Petrol,0,1,Sedan,Beige,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,875000,2005,110000,1,Petrol,0,1,Sedan,White,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,860000,2005,100000,1,Petrol,0,1,Sedan,Assembly,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,825000,2005,125000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,790000,2005,232000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,776000,2005,110000,1,Petrol,0,1,Sedan,Gold,1300,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Lancer GL  ,550000,1994,400000,1,Petrol,0,1,Sedan,Maroon,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GL  ,440000,1993,430118,1,Petrol,0,1,Sedan,White,1500,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Mitsubishi Lancer GL  ,320000,1996,200000,1,Petrol,0,1,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GL  ,290000,1993,110000,1,Diesel,0,1,Sedan,Green,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Mitsubishi Lancer GL  ,220000,1991,100000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Lancer GL  ,200000,1990,150000,1,Petrol,0,0,Sedan,Maroon,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,1400000,2007,60000,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,1175000,2006,100000,1,Petrol,0,1,Sedan,Gold,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,1100000,2008,225000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
