Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Steering,Steering_Switches,Sun_Roof
Suzuki Ravi Euro ll  ,580000,2013,142000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,585000,2012,80000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2013,70000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2015,70000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2012,120000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2012,65000,1,,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2015,70000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2015,100000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2012,58000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2012,58000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2012,123000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,600000,2014,63000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,610000,2016,30000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,615000,2016,20000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,615000,2015,97000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,625000,2019,5500,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,630000,2016,97000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,640000,2014,100000,1,Petrol,0,0,Pick Up,White,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,648000,2015,39500,1,Petrol,0,0,Pick Up,Assembly,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2015,82000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2015,74000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2008,85000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2015,50000,1,Petrol,0,0,Pick Up,Assembly,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2014,80000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2012,139000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2016,36700,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2012,150000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2016,91000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,650000,2015,7777,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,660000,2013,123456,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,670000,2015,58154,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,670000,2015,80000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,675000,2015,80300,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,675000,2012,40000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,680000,2015,100000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,680000,2016,50000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,690000,2015,61000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2014,51000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2014,123400,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2015,20000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2015,78171,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2015,92500,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2016,40000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2015,50000,1,Petrol,0,0,Pick Up,White,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2014,75000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,700000,2013,45000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,705000,2014,67000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,710000,2016,65000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,715000,2015,59000,1,Petrol,0,0,Pick Up,Assembly,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,715000,2014,45000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,720000,2016,30000,1,,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,720000,2011,163000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,725000,2014,56000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,725000,2014,100000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,725000,2014,45000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,730000,2016,36525,1,Petrol,0,0,Pick Up,White,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,730000,2015,104500,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,740000,2015,41400,1,,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,740000,2013,62000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2014,25000,1,Petrol,1,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2018,21000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2016,60000,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2015,60000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2015,74000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2016,80000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2013,35000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,750000,2015,63000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,760000,2017,95000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,770000,2013,62000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,770000,2017,55000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,775000,2015,40000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,780000,2015,48000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,780000,2015,74000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,780000,2015,46000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,790000,2013,95000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,790000,2018,60000,0,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,795000,2014,46000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,795000,2015,69000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,800000,2015,32000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,800000,2015,65000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,800000,2017,35000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,800000,2017,55000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,800000,2015,10285,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,810000,2018,19800,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,815000,2017,12345,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,820000,2016,98000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2015,115000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2016,35000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2017,18000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2015,50000,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2015,50000,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,825000,2018,8140,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,830000,2017,47000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,830000,2016,30000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,840000,2018,60000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2015,47500,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2015,40000,1,Petrol,0,0,Pick Up,Green,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,80000,1,Petrol,0,1,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,64450,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,27000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,50000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2018,47000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2017,21900,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,80000,1,Petrol,0,1,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2015,21000,1,Petrol,0,0,Pick Up,Green,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,850000,2016,75000,1,Petrol,0,0,Pick Up,Assembly,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,860000,2017,50000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,860000,2018,45700,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,870000,2018,24000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,875000,2018,60000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,875000,2017,99983,1,Petrol,0,0,Pick Up,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,875000,2018,37000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,875000,2017,47000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,875000,2018,50000,1,Petrol,0,0,Pick Up,White,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,880000,2017,38300,1,Petrol,0,0,Pick Up,White,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,895000,2019,8000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,900000,2017,40000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,900000,2018,55000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,900000,2017,53000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,900000,2017,53000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,920000,2018,35000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,920000,2017,100000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,925000,2017,46000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,925000,2013,90000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2018,22000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2018,15000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2018,12000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2018,34000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2014,40000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2018,9900,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,950000,2017,20000,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,960000,2018,61500,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,970000,2018,48000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,970000,2019,13060,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,975000,2019,27000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,980000,2018,24000,1,Petrol,0,0,Pick Up,Red,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,980000,2018,35000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1000000,2019,50000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1000000,2019,12900,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1000000,2017,20000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1020000,2019,22240,1,Petrol,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1020000,2019,11600,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1020000,2019,25,0,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1020000,2015,1,0,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1050000,2019,13000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1075000,2019,13000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1100000,2019,17000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1120000,2019,11000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1150000,2018,12900,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1150000,2019,5000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi Euro ll  ,1250000,2019,20000,1,Petrol,0,0,Pick Up,White,800,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Suzuki Ravi Euro ll  ,1300000,2019,5000,1,Petrol,0,0,Pick Up,White,800,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,350000,1994,100000,1,Petrol,0,0,Pick Up,Grey,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,420000,1992,150000,1,Petrol,0,0,Pick Up,Beige,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,420000,1995,100000,1,,0,0,Pick Up,White,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,425000,1992,300000,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,550000,2010,71000,1,Petrol,0,1,Pick Up,White,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,680000,2011,22000,1,Petrol,0,0,Pick Up,White,800,1,1,0,0,0,0,0,0,0,1,0,0,0,1
Suzuki Ravi PICKUP STD VX  ,690000,2015,23481,1,Petrol,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi PICKUP STD VX  ,700000,2015,15000,1,Petrol,0,0,Pick Up,Green,700,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi STD VX (CNG)  ,395000,1994,200000,1,,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi STD VX (CNG)  ,530000,2011,40000,1,,0,0,Pick Up,White,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Ravi STD VX (CNG)  ,550000,2011,55000,1,Petrol,0,0,Pick Up,Silver,800,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Sj410  ,570000,1994,115000,1,Petrol,0,0,,White,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Sj410  ,850000,1992,63000,1,Petrol,0,0,,Turquoise,1000,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Sj410  ,1600000,1990,145000,1,Petrol,0,1,,Beige,2000,0,0,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Solio  ,1160000,2010,159000,1,Petrol,1,1,,Silver,1300,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Solio Bandit  ,1325000,2012,110000,1,Petrol,0,0,,Grey,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Solio Bandit Base Grade  ,1775000,2012,88182,1,Petrol,1,1,Mini Van,White,660,1,1,1,1,0,0,0,0,0,0,0,1,0,0
Suzuki Solio Bandit IDLING STOP  ,2080000,2016,45000,0,Hybrid,1,1,Mini Van,Blue,1300,1,1,1,1,0,1,1,0,0,1,1,1,0,0
Suzuki Solio Bandit IDLING STOP  ,2200000,2017,40000,0,Hybrid,1,1,Mini Van,Blue,1300,1,1,1,1,0,0,1,0,0,1,1,1,0,0
Suzuki Solio Bandit IDLING STOP  ,2450000,2016,36000,0,Hybrid,1,1,Mini Van,Assembly,1200,1,0,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Solio Bandit IDLING STOP  ,2450000,2016,36000,0,Hybrid,1,1,Mini Van,Assembly,1300,1,1,1,1,0,0,1,0,0,1,1,1,0,0
Suzuki Spacia  ,1080000,2014,109000,1,Petrol,0,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Spacia  ,1100000,2017,90000,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Spacia  ,1115000,2018,65000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,1,1,1,0,0
Suzuki Spacia  ,1225000,2015,55000,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Spacia  ,1250000,2015,58000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Spacia  ,1270000,2014,80000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Spacia  ,1270000,2014,88000,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,1,0,1,0,0
Suzuki Spacia  ,1290000,2018,63000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,1,0,0,1,1,1,0,0
Suzuki Spacia  ,1290000,2014,76000,1,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,0,0
Suzuki Spacia  ,1320000,2015,60000,1,Petrol,1,1,,Silver,660,1,0,1,0,1,0,0,0,1,1,0,1,0,0
Suzuki Spacia  ,1350000,2014,58077,1,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
Suzuki Spacia  ,1350000,2014,67000,1,Petrol,1,1,,Red,660,1,1,1,1,0,0,0,0,0,1,1,1,0,0
Suzuki Spacia  ,1350000,2013,33923,0,Petrol,1,1,,Black,660,,0,0,0,0,0,0,0,0,0,0,0,0,0
